enrollment_id,user_id,course_id
4795,2012,26
4796,2012,72
4797,2013,68
4798,2013,136
4799,2013,52
4800,2013,128
4801,2014,64
4802,2015,117
4803,2015,93
4804,2015,56
4805,2016,37
4806,2016,64
4807,2017,124
4808,2018,166
4809,2019,156
4810,2019,40
4811,2019,121
4812,2020,159
4813,2021,44
4814,2022,177
4815,2022,41
4816,2022,42
4817,2022,22
4818,2023,137
4819,2023,98
4820,2023,189
4821,2024,161
4822,2024,64
4823,2025,165
4824,2025,112
4825,2026,89
4826,2026,121
4827,2027,14
4828,2028,90
4829,2028,198
4830,2028,165
4831,2028,25
4832,2029,137
4833,2029,22
4834,2029,123
4835,2030,80
4836,2030,27
4837,2030,151
4838,2030,50
4839,2031,33
4840,2032,166
4841,2032,187
4842,2032,117
4843,2033,57
4844,2033,31
4845,2033,104
4846,2033,177
4847,2034,197
4848,2035,9
4849,2035,129
4850,2035,104
4851,2036,76
4852,2036,59
4853,2037,52
4854,2037,140
4855,2038,185
4856,2038,77
4857,2038,160
4858,2039,52
4859,2039,99
4860,2039,179
4861,2039,91
4862,2040,96
4863,2041,138
4864,2041,131
4865,2041,148
4866,2041,57
4867,2042,110
4868,2042,130
4869,2043,1
4870,2044,127
4871,2044,176
4872,2044,117
4873,2045,54
4874,2045,45
4875,2045,48
4876,2045,87
4877,2046,49
4878,2046,66
4879,2047,163
4880,2047,45
4881,2047,107
4882,2048,78
4883,2048,1
4884,2048,17
4885,2049,64
4886,2049,170
4887,2049,156
4888,2050,27
4889,2051,200
4890,2051,61
4891,2051,39
4892,2052,85
4893,2052,41
4894,2052,154
4895,2052,11
4896,2053,62
4897,2053,175
4898,2054,174
4899,2054,133
4900,2054,105
4901,2054,62
4902,2055,153
4903,2055,31
4904,2055,45
4905,2056,81
4906,2056,145
4907,2057,95
4908,2058,169
4909,2058,122
4910,2059,83
4911,2060,81
4912,2061,60
4913,2062,63
4914,2062,157
4915,2063,85
4916,2063,120
4917,2063,163
4918,2064,20
4919,2065,172
4920,2065,37
4921,2065,115
4922,2066,80
4923,2066,72
4924,2066,87
4925,2066,184
4926,2067,94
4927,2068,175
4928,2069,92
4929,2070,67
4930,2071,154
4931,2071,95
4932,2072,39
4933,2072,8
4934,2072,51
4935,2072,118
4936,2073,133
4937,2074,4
4938,2075,50
4939,2075,125
4940,2076,170
4941,2076,133
4942,2077,128
4943,2077,97
4944,2077,171
4945,2078,11
4946,2079,55
4947,2079,38
4948,2080,148
4949,2080,91
4950,2081,92
4951,2082,96
4952,2083,158
4953,2084,99
4954,2085,85
4955,2086,47
4956,2087,101
4957,2087,158
4958,2087,77
4959,2087,13
4960,2088,113
4961,2088,151
4962,2089,129
4963,2089,8
4964,2089,46
4965,2089,85
4966,2090,40
4967,2090,110
4968,2091,147
4969,2092,157
4970,2092,107
4971,2093,102
4972,2093,70
4973,2093,22
4974,2093,97
4975,2094,117
4976,2094,141
4977,2094,126
4978,2095,25
4979,2095,119
4980,2095,181
4981,2096,141
4982,2096,176
4983,2096,105
4984,2096,109
4985,2097,100
4986,2098,131
4987,2098,111
4988,2098,182
4989,2098,61
4990,2099,93
4991,2100,72
4992,2100,33
4993,2101,64
4994,2101,138
4995,2101,11
4996,2101,41
4997,2102,118
4998,2102,183
4999,2103,171
5000,2104,57
5001,2105,48
5002,2105,136
5003,2105,167
5004,2105,14
5005,2106,140
5006,2106,180
5007,2106,193
5008,2107,129
5009,2107,14
5010,2107,111
5011,2108,186
5012,2108,54
5013,2108,180
5014,2108,46
5015,2109,51
5016,2109,68
5017,2109,163
5018,2109,96
5019,2110,71
5020,2110,55
5021,2110,84
5022,2110,135
5023,2111,165
5024,2111,122
5025,2111,150
5026,2111,83
5027,2112,189
5028,2113,66
5029,2113,76
5030,2114,23
5031,2114,37
5032,2114,152
5033,2114,34
5034,2115,44
5035,2116,185
5036,2116,98
5037,2116,81
5038,2116,2
5039,2117,40
5040,2117,66
5041,2117,1
5042,2117,52
5043,2118,150
5044,2119,139
5045,2120,150
5046,2120,101
5047,2121,176
5048,2121,20
5049,2122,105
5050,2122,26
5051,2122,19
5052,2122,97
5053,2123,20
5054,2124,91
5055,2125,96
5056,2125,75
5057,2125,175
5058,2126,124
5059,2127,128
5060,2127,84
5061,2127,195
5062,2128,83
5063,2129,138
5064,2129,170
5065,2130,7
5066,2130,146
5067,2130,49
5068,2130,197
5069,2131,153
5070,2132,129
5071,2132,57
5072,2132,153
5073,2133,196
5074,2133,110
5075,2133,41
5076,2134,70
5077,2134,51
5078,2135,147
5079,2135,150
5080,2135,131
5081,2135,195
5082,2136,144
5083,2137,34
5084,2137,82
5085,2138,128
5086,2138,164
5087,2138,98
5088,2138,123
5089,2139,180
5090,2139,198
5091,2139,41
5092,2139,71
5093,2140,11
5094,2140,73
5095,2140,32
5096,2141,163
5097,2141,116
5098,2142,145
5099,2142,157
5100,2142,79
5101,2143,142
5102,2143,198
5103,2144,76
5104,2144,186
5105,2144,8
5106,2144,181
5107,2145,51
5108,2145,168
5109,2146,26
5110,2146,15
5111,2146,20
5112,2147,101
5113,2147,136
5114,2147,130
5115,2148,54
5116,2148,91
5117,2148,83
5118,2148,18
5119,2149,99
5120,2149,139
5121,2149,70
5122,2149,48
5123,2150,17
5124,2150,167
5125,2150,75
5126,2151,77
5127,2151,11
5128,2152,127
5129,2152,57
5130,2152,33
5131,2153,111
5132,2153,3
5133,2154,15
5134,2154,147
5135,2154,9
5136,2155,182
5137,2156,90
5138,2156,136
5139,2156,50
5140,2157,70
5141,2157,7
5142,2157,103
5143,2157,136
5144,2158,52
5145,2158,145
5146,2158,16
5147,2159,150
5148,2159,69
5149,2159,151
5150,2159,23
5151,2160,113
5152,2160,196
5153,2160,37
5154,2160,110
5155,2161,117
5156,2162,100
5157,2163,75
5158,2163,92
5159,2163,64
5160,2163,178
5161,2164,92
5162,2165,33
5163,2165,154
5164,2165,112
5165,2165,171
5166,2166,56
5167,2166,76
5168,2166,114
5169,2166,130
5170,2167,158
5171,2167,190
5172,2167,119
5173,2167,50
5174,2168,147
5175,2168,19
5176,2168,103
5177,2168,175
5178,2169,6
5179,2170,77
5180,2170,175
5181,2170,111
5182,2170,115
5183,2171,172
5184,2171,141
5185,2171,11
5186,2172,183
5187,2172,143
5188,2173,80
5189,2174,31
5190,2174,119
5191,2174,138
5192,2175,161
5193,2175,17
5194,2175,115
5195,2175,27
5196,2176,133
5197,2177,153
5198,2177,173
5199,2177,13
5200,2178,9
5201,2178,189
5202,2178,33
5203,2178,159
5204,2179,35
5205,2179,109
5206,2180,155
5207,2180,36
5208,2180,106
5209,2181,107
5210,2182,91
5211,2182,28
5212,2183,152
5213,2183,35
5214,2183,174
5215,2183,192
5216,2184,102
5217,2184,10
5218,2184,32
5219,2184,63
5220,2185,154
5221,2186,36
5222,2187,200
5223,2187,182
5224,2187,125
5225,2188,152
5226,2188,78
5227,2188,128
5228,2188,71
5229,2189,154
5230,2189,61
5231,2189,97
5232,2189,45
5233,2190,124
5234,2191,191
5235,2192,95
5236,2192,170
5237,2192,173
5238,2192,171
5239,2193,49
5240,2193,146
5241,2193,96
5242,2194,167
5243,2194,94
5244,2195,98
5245,2195,140
5246,2195,65
5247,2196,151
5248,2196,94
5249,2196,47
5250,2197,145
5251,2197,102
5252,2198,18
5253,2198,39
5254,2199,122
5255,2199,176
5256,2199,197
5257,2200,108
5258,2201,45
5259,2201,80
5260,2202,56
5261,2202,196
5262,2202,24
5263,2202,129
5264,2203,3
5265,2204,58
5266,2204,31
5267,2204,121
5268,2205,26
5269,2205,192
5270,2205,4
5271,2205,156
5272,2206,108
5273,2206,98
5274,2206,2
5275,2207,173
5276,2207,63
5277,2207,12
5278,2207,191
5279,2208,28
5280,2208,46
5281,2208,67
5282,2208,164
5283,2209,100
5284,2210,37
5285,2210,32
5286,2210,112
5287,2211,28
5288,2212,93
5289,2212,80
5290,2212,38
5291,2212,98
5292,2213,20
5293,2213,118
5294,2213,133
5295,2213,178
5296,2214,161
5297,2214,183
5298,2215,19
5299,2215,93
5300,2216,172
5301,2216,113
5302,2217,73
5303,2217,170
5304,2217,33
5305,2218,140
5306,2219,179
5307,2219,114
5308,2219,83
5309,2220,163
5310,2220,44
5311,2220,20
5312,2220,78
5313,2221,132
5314,2221,120
5315,2221,115
5316,2221,60
5317,2222,119
5318,2222,126
5319,2223,143
5320,2224,48
5321,2224,167
5322,2224,114
5323,2225,116
5324,2225,14
5325,2226,188
5326,2226,72
5327,2226,91
5328,2227,60
5329,2227,96
5330,2227,15
5331,2227,161
5332,2228,82
5333,2229,95
5334,2229,23
5335,2229,161
5336,2230,19
5337,2230,130
5338,2230,6
5339,2231,149
5340,2231,44
5341,2231,134
5342,2232,123
5343,2232,190
5344,2232,29
5345,2232,183
5346,2233,174
5347,2234,106
5348,2235,35
5349,2236,118
5350,2236,198
5351,2237,198
5352,2237,168
5353,2237,32
5354,2238,63
5355,2238,168
5356,2238,144
5357,2239,157
5358,2239,170
5359,2240,133
5360,2240,74
5361,2240,70
5362,2241,168
5363,2242,80
5364,2242,69
5365,2242,89
5366,2242,188
5367,2243,142
5368,2243,192
5369,2244,35
5370,2245,82
5371,2246,141
5372,2246,151
5373,2246,142
5374,2247,49
5375,2248,61
5376,2248,155
5377,2249,101
5378,2249,82
5379,2250,3
5380,2250,56
5381,2251,85
5382,2251,165
5383,2252,190
5384,2252,113
5385,2252,38
5386,2252,35
5387,2253,148
5388,2253,14
5389,2253,82
5390,2253,182
5391,2254,97
5392,2254,130
5393,2254,33
5394,2254,72
5395,2255,58
5396,2256,147
5397,2256,74
5398,2256,90
5399,2256,178
5400,2257,188
5401,2258,63
5402,2259,65
5403,2259,108
5404,2259,88
5405,2259,95
5406,2260,157
5407,2260,131
5408,2260,43
5409,2260,120
5410,2261,184
5411,2261,86
5412,2262,181
5413,2262,139
5414,2262,86
5415,2263,3
5416,2263,90
5417,2264,56
5418,2264,179
5419,2264,29
5420,2265,43
5421,2265,163
5422,2266,78
5423,2266,35
5424,2267,103
5425,2268,180
5426,2268,119
5427,2268,103
5428,2269,129
5429,2269,108
5430,2269,52
5431,2269,164
5432,2270,103
5433,2270,51
5434,2270,180
5435,2271,170
5436,2271,97
5437,2271,52
5438,2271,85
5439,2272,52
5440,2272,171
5441,2272,61
5442,2272,119
5443,2273,110
5444,2273,97
5445,2273,99
5446,2274,74
5447,2274,108
5448,2274,116
5449,2275,62
5450,2275,64
5451,2276,57
5452,2276,5
5453,2276,3
5454,2276,182
5455,2277,1
5456,2278,24
5457,2278,71
5458,2279,75
5459,2279,100
5460,2279,77
5461,2279,2
5462,2280,14
5463,2280,27
5464,2281,173
5465,2281,52
5466,2281,178
5467,2281,43
5468,2282,31
5469,2282,51
5470,2283,194
5471,2284,53
5472,2284,9
5473,2284,101
5474,2284,23
5475,2285,29
5476,2285,111
5477,2286,103
5478,2287,157
5479,2287,110
5480,2287,38
5481,2288,171
5482,2288,48
5483,2289,176
5484,2289,186
5485,2290,22
5486,2290,92
5487,2291,200
5488,2291,4
5489,2292,168
5490,2293,14
5491,2293,182
5492,2293,12
5493,2294,53
5494,2295,161
5495,2295,65
5496,2295,190
5497,2295,139
5498,2296,126
5499,2297,33
5500,2297,146
5501,2297,21
5502,2297,180
5503,2298,196
5504,2298,88
5505,2298,62
5506,2298,129
5507,2299,168
5508,2300,192
5509,2300,6
5510,2301,88
5511,2302,12
5512,2302,119
5513,2302,59
5514,2302,82
5515,2303,98
5516,2303,11
5517,2303,173
5518,2303,49
5519,2304,4
5520,2304,122
5521,2304,94
5522,2305,84
5523,2305,180
5524,2305,51
5525,2306,41
5526,2306,43
5527,2307,79
5528,2308,118
5529,2308,59
5530,2308,122
5531,2308,78
5532,2309,139
5533,2309,101
5534,2310,151
5535,2311,147
5536,2311,197
5537,2312,182
5538,2313,120
5539,2314,22
5540,2314,167
5541,2315,16
5542,2316,141
5543,2317,21
5544,2317,166
5545,2317,63
5546,2318,126
5547,2318,180
5548,2319,23
5549,2319,156
5550,2319,137
5551,2319,135
5552,2320,186
5553,2321,126
5554,2321,166
5555,2322,165
5556,2322,91
5557,2322,2
5558,2323,164
5559,2323,125
5560,2324,96
5561,2324,115
5562,2324,48
5563,2324,179
5564,2325,95
5565,2326,49
5566,2326,43
5567,2326,171
5568,2327,163
5569,2327,194
5570,2327,26
5571,2327,51
5572,2328,95
5573,2329,60
5574,2329,7
5575,2329,3
5576,2330,83
5577,2331,108
5578,2331,7
5579,2332,14
5580,2332,193
5581,2332,74
5582,2333,128
5583,2333,70
5584,2333,8
5585,2334,13
5586,2334,199
5587,2335,70
5588,2336,115
5589,2336,21
5590,2336,10
5591,2337,195
5592,2337,74
5593,2337,95
5594,2338,46
5595,2338,1
5596,2338,115
5597,2338,67
5598,2339,68
5599,2340,65
5600,2340,31
5601,2340,175
5602,2341,46
5603,2341,47
5604,2342,115
5605,2342,131
5606,2342,35
5607,2342,91
5608,2343,56
5609,2343,145
5610,2343,74
5611,2344,130
5612,2344,9
5613,2345,155
5614,2345,158
5615,2346,140
5616,2347,36
5617,2348,3
5618,2348,199
5619,2349,165
5620,2350,194
5621,2350,92
5622,2350,199
5623,2350,29
5624,2351,83
5625,2352,149
5626,2353,137
5627,2353,184
5628,2353,164
5629,2353,29
5630,2354,43
5631,2355,155
5632,2355,115
5633,2355,121
5634,2355,51
5635,2356,99
5636,2356,18
5637,2356,147
5638,2356,195
5639,2357,167
5640,2357,195
5641,2358,198
5642,2358,115
5643,2358,172
5644,2359,98
5645,2359,118
5646,2359,135
5647,2359,127
5648,2360,45
5649,2360,199
5650,2360,138
5651,2361,122
5652,2362,183
5653,2363,67
5654,2363,196
5655,2363,166
5656,2364,42
5657,2364,177
5658,2364,162
5659,2365,71
5660,2365,28
5661,2365,128
5662,2365,190
5663,2366,40
5664,2366,195
5665,2366,16
5666,2367,159
5667,2367,36
5668,2367,188
5669,2368,114
5670,2368,96
5671,2368,134
5672,2368,95
5673,2369,118
5674,2370,171
5675,2371,195
5676,2372,90
5677,2372,22
5678,2373,131
5679,2373,94
5680,2373,112
5681,2374,187
5682,2375,87
5683,2375,179
5684,2376,137
5685,2376,134
5686,2376,103
5687,2377,71
5688,2377,133
5689,2377,88
5690,2377,149
5691,2378,87
5692,2379,72
5693,2379,192
5694,2379,190
5695,2379,89
5696,2380,172
5697,2380,168
5698,2380,104
5699,2381,134
5700,2382,57
5701,2382,102
5702,2382,69
5703,2383,87
5704,2384,140
5705,2385,144
5706,2385,159
5707,2385,72
5708,2386,186
5709,2386,92
5710,2387,128
5711,2387,121
5712,2388,87
5713,2389,171
5714,2390,5
5715,2390,36
5716,2390,145
5717,2390,171
5718,2391,66
5719,2391,22
5720,2391,188
5721,2391,45
5722,2392,187
5723,2393,40
5724,2393,5
5725,2393,150
5726,2394,52
5727,2394,143
5728,2394,55
5729,2394,178
5730,2395,108
5731,2395,117
5732,2395,113
5733,2395,44
5734,2396,40
5735,2396,96
5736,2397,176
5737,2397,27
5738,2397,154
5739,2397,61
5740,2398,184
5741,2398,28
5742,2399,100
5743,2399,140
5744,2399,101
5745,2399,169
5746,2400,154
5747,2400,25
5748,2400,195
5749,2401,65
5750,2401,44
5751,2401,154
5752,2402,163
5753,2403,155
5754,2403,41
5755,2403,26
5756,2404,165
5757,2404,164
5758,2405,81
5759,2406,1
5760,2406,128
5761,2406,40
5762,2407,117
5763,2407,197
5764,2408,53
5765,2409,21
5766,2410,116
5767,2410,25
5768,2411,127
5769,2411,103
5770,2411,197
5771,2411,191
5772,2412,153
5773,2412,200
5774,2413,162
5775,2413,98
5776,2413,84
5777,2414,139
5778,2414,96
5779,2414,83
5780,2415,15
5781,2416,49
5782,2417,15
5783,2418,73
5784,2418,26
5785,2418,80
5786,2419,22
5787,2419,38
5788,2419,125
5789,2419,90
5790,2420,183
5791,2420,55
5792,2420,150
5793,2420,13
5794,2421,159
5795,2421,58
5796,2421,23
5797,2421,38
5798,2422,87
5799,2422,110
5800,2422,60
5801,2423,3
5802,2423,108
5803,2424,166
5804,2425,163
5805,2426,81
5806,2426,183
5807,2426,60
5808,2426,197
5809,2427,17
5810,2428,80
5811,2428,92
5812,2429,9
5813,2429,37
5814,2429,94
5815,2429,156
5816,2430,83
5817,2430,34
5818,2430,5
5819,2430,123
5820,2431,140
5821,2431,137
5822,2432,163
5823,2432,166
5824,2432,139
5825,2433,64
5826,2433,167
5827,2433,189
5828,2433,91
5829,2434,93
5830,2434,158
5831,2435,191
5832,2435,166
5833,2435,186
5834,2435,38
5835,2436,48
5836,2436,41
5837,2437,93
5838,2437,117
5839,2437,150
5840,2437,19
5841,2438,145
5842,2439,119
5843,2439,94
5844,2439,35
5845,2439,86
5846,2440,78
5847,2440,28
5848,2440,194
5849,2440,190
5850,2441,117
5851,2441,91
5852,2441,154
5853,2441,1
5854,2442,174
5855,2442,64
5856,2442,87
5857,2442,13
5858,2443,93
5859,2443,129
5860,2444,18
5861,2445,84
5862,2445,83
5863,2445,113
5864,2445,68
5865,2446,139
5866,2446,165
5867,2447,164
5868,2447,16
5869,2448,23
5870,2448,116
5871,2448,48
5872,2449,112
5873,2449,101
5874,2449,132
5875,2450,136
5876,2450,69
5877,2450,101
5878,2450,54
5879,2451,107
5880,2452,88
5881,2453,20
5882,2453,173
5883,2454,56
5884,2455,26
5885,2455,15
5886,2456,190
5887,2456,88
5888,2457,136
5889,2457,100
5890,2458,9
5891,2459,152
5892,2459,103
5893,2460,164
5894,2460,167
5895,2461,80
5896,2461,106
5897,2461,85
5898,2461,20
5899,2462,136
5900,2462,66
5901,2462,2
5902,2462,145
5903,2463,144
5904,2463,27
5905,2463,189
5906,2464,34
5907,2465,72
5908,2466,70
5909,2467,149
5910,2467,137
5911,2467,1
5912,2468,5
5913,2469,83
5914,2469,146
5915,2469,118
5916,2470,194
5917,2470,143
5918,2470,73
5919,2471,85
5920,2471,185
5921,2472,31
5922,2473,142
5923,2473,41
5924,2473,146
5925,2473,138
5926,2474,131
5927,2475,117
5928,2476,89
5929,2476,87
5930,2476,85
5931,2477,188
5932,2477,186
5933,2478,47
5934,2478,117
5935,2478,7
5936,2479,39
5937,2479,102
5938,2479,55
5939,2479,170
5940,2480,169
5941,2480,125
5942,2480,132
5943,2481,82
5944,2481,141
5945,2482,92
5946,2483,156
5947,2483,93
5948,2484,62
5949,2484,200
5950,2485,68
5951,2485,51
5952,2485,172
5953,2485,148
5954,2486,160
5955,2486,32
5956,2487,163
5957,2487,85
5958,2488,128
5959,2489,42
5960,2489,142
5961,2489,50
5962,2489,49
5963,2490,133
5964,2490,51
5965,2491,41
5966,2492,44
5967,2492,90
5968,2492,164
5969,2493,49
5970,2493,158
5971,2493,74
5972,2494,99
5973,2495,83
5974,2495,157
5975,2495,162
5976,2496,137
5977,2496,123
5978,2497,69
5979,2498,55
5980,2498,136
5981,2499,178
5982,2499,123
5983,2499,139
5984,2499,146
5985,2500,108
5986,2501,163
5987,2501,118
5988,2502,146
5989,2502,137
5990,2502,56
5991,2502,113
5992,2503,28
5993,2504,79
5994,2504,8
5995,2505,23
5996,2505,54
5997,2505,133
5998,2506,171
5999,2506,54
6000,2506,83
6001,2507,84
6002,2507,193
6003,2508,155
6004,2509,151
6005,2510,88
6006,2511,9
6007,2512,48
6008,2512,152
6009,2512,156
6010,2512,172
6011,2513,176
6012,2514,80
6013,2514,160
6014,2515,25
6015,2515,157
6016,2515,81
6017,2516,49
6018,2516,159
6019,2516,130
6020,2517,69
6021,2517,133
6022,2518,108
6023,2518,58
6024,2518,167
6025,2519,110
6026,2520,81
6027,2521,196
6028,2521,76
6029,2521,133
6030,2521,10
6031,2522,184
6032,2522,138
6033,2523,30
6034,2524,173
6035,2525,112
6036,2525,129
6037,2525,101
6038,2526,40
6039,2526,33
6040,2526,177
6041,2527,97
6042,2527,141
6043,2527,62
6044,2527,160
6045,2528,12
6046,2529,6
6047,2530,86
6048,2530,152
6049,2530,181
6050,2531,36
6051,2531,60
6052,2531,198
6053,2531,152
6054,2532,100
6055,2532,37
6056,2532,130
6057,2533,49
6058,2533,162
6059,2533,179
6060,2534,143
6061,2534,156
6062,2534,47
6063,2534,171
6064,2535,77
6065,2535,91
6066,2536,48
6067,2536,69
6068,2536,158
6069,2536,142
6070,2537,124
6071,2537,181
6072,2537,106
6073,2537,163
6074,2538,79
6075,2538,188
6076,2539,177
6077,2539,184
6078,2539,191
6079,2540,181
6080,2540,183
6081,2540,49
6082,2540,161
6083,2541,19
6084,2541,69
6085,2541,88
6086,2542,30
6087,2542,151
6088,2542,158
6089,2543,174
6090,2544,13
6091,2544,113
6092,2544,131
6093,2545,90
6094,2546,121
6095,2546,38
6096,2546,103
6097,2546,138
6098,2547,151
6099,2548,142
6100,2549,134
6101,2549,194
6102,2550,77
6103,2550,162
6104,2550,90
6105,2551,93
6106,2551,47
6107,2552,194
6108,2552,164
6109,2552,35
6110,2553,86
6111,2554,173
6112,2555,52
6113,2555,91
6114,2555,101
6115,2556,157
6116,2556,143
6117,2556,117
6118,2556,200
6119,2557,109
6120,2557,2
6121,2557,25
6122,2557,77
6123,2558,50
6124,2559,96
6125,2559,22
6126,2560,22
6127,2560,6
6128,2560,74
6129,2561,146
6130,2561,150
6131,2561,191
6132,2562,39
6133,2562,129
6134,2562,55
6135,2562,121
6136,2563,67
6137,2563,174
6138,2563,5
6139,2563,37
6140,2564,26
6141,2565,80
6142,2565,189
6143,2565,155
6144,2566,103
6145,2566,7
6146,2566,138
6147,2567,130
6148,2567,26
6149,2567,2
6150,2567,123
6151,2568,34
6152,2568,74
6153,2568,117
6154,2568,163
6155,2569,193
6156,2569,154
6157,2569,137
6158,2569,130
6159,2570,182
6160,2570,139
6161,2570,58
6162,2571,189
6163,2572,137
6164,2572,172
6165,2573,145
6166,2573,76
6167,2573,179
6168,2573,158
6169,2574,194
6170,2575,197
6171,2575,51
6172,2575,121
6173,2576,91
6174,2576,127
6175,2576,12
6176,2576,21
6177,2577,52
6178,2577,190
6179,2577,65
6180,2577,180
6181,2578,19
6182,2578,147
6183,2578,109
6184,2578,51
6185,2579,4
6186,2579,140
6187,2580,35
6188,2580,118
6189,2580,141
6190,2580,171
6191,2581,51
6192,2582,21
6193,2582,177
6194,2582,110
6195,2583,69
6196,2583,112
6197,2584,2
6198,2584,33
6199,2584,53
6200,2585,73
6201,2586,140
6202,2586,160
6203,2586,161
6204,2586,165
6205,2587,66
6206,2588,87
6207,2588,102
6208,2588,16
6209,2589,104
6210,2590,7
6211,2590,100
6212,2591,69
6213,2591,198
6214,2591,101
6215,2592,162
6216,2593,50
6217,2593,103
6218,2593,146
6219,2593,102
6220,2594,105
6221,2595,13
6222,2595,8
6223,2595,54
6224,2596,133
6225,2596,106
6226,2596,88
6227,2597,125
6228,2597,158
6229,2598,195
6230,2598,136
6231,2598,180
6232,2599,73
6233,2599,75
6234,2599,176
6235,2600,127
6236,2600,37
6237,2600,52
6238,2600,86
6239,2601,83
6240,2601,153
6241,2601,43
6242,2602,63
6243,2603,52
6244,2603,159
6245,2604,94
6246,2604,17
6247,2604,142
6248,2604,161
6249,2605,114
6250,2605,2
6251,2605,151
6252,2605,107
6253,2606,100
6254,2607,183
6255,2608,51
6256,2608,121
6257,2608,173
6258,2609,175
6259,2610,195
6260,2610,192
6261,2610,81
6262,2611,42
6263,2611,188
6264,2611,130
6265,2611,78
6266,2612,54
6267,2613,68
6268,2614,73
6269,2614,68
6270,2614,57
6271,2614,65
6272,2615,6
6273,2615,54
6274,2615,137
6275,2616,199
6276,2616,177
6277,2617,174
6278,2617,6
6279,2617,163
6280,2617,42
6281,2618,133
6282,2618,119
6283,2619,61
6284,2619,9
6285,2620,192
6286,2621,170
6287,2622,37
6288,2622,66
6289,2622,17
6290,2623,134
6291,2624,169
6292,2625,64
6293,2626,145
6294,2626,69
6295,2627,115
6296,2627,80
6297,2627,136
6298,2628,58
6299,2628,125
6300,2628,171
6301,2628,21
6302,2629,77
6303,2629,119
6304,2629,130
6305,2630,76
6306,2630,116
6307,2630,168
6308,2630,27
6309,2631,12
6310,2631,32
6311,2632,197
6312,2633,114
6313,2633,66
6314,2634,145
6315,2634,14
6316,2634,89
6317,2634,141
6318,2635,188
6319,2635,60
6320,2636,61
6321,2636,183
6322,2637,125
6323,2637,67
6324,2638,190
6325,2638,131
6326,2638,71
6327,2638,178
6328,2639,70
6329,2640,100
6330,2640,196
6331,2641,199
6332,2641,193
6333,2641,184
6334,2641,16
6335,2642,187
6336,2643,27
6337,2644,57
6338,2644,164
6339,2644,199
6340,2645,144
6341,2645,15
6342,2646,167
6343,2646,137
6344,2646,154
6345,2647,6
6346,2647,146
6347,2648,177
6348,2648,128
6349,2648,131
6350,2649,170
6351,2649,130
6352,2650,10
6353,2651,10
6354,2651,151
6355,2651,30
6356,2651,80
6357,2652,92
6358,2652,130
6359,2652,194
6360,2653,40
6361,2653,63
6362,2654,34
6363,2654,101
6364,2655,13
6365,2655,78
6366,2655,134
6367,2655,183
6368,2656,9
6369,2656,119
6370,2657,37
6371,2657,58
6372,2657,25
6373,2658,58
6374,2659,21
6375,2659,99
6376,2659,26
6377,2659,48
6378,2660,75
6379,2660,1
6380,2660,65
6381,2661,158
6382,2662,9
6383,2662,59
6384,2663,83
6385,2663,8
6386,2663,76
6387,2663,109
6388,2664,148
6389,2664,131
6390,2664,10
6391,2664,116
6392,2665,175
6393,2665,48
6394,2665,196
6395,2666,13
6396,2667,24
6397,2667,67
6398,2667,179
6399,2667,53
6400,2668,103
6401,2669,52
6402,2669,111
6403,2669,18
6404,2670,26
6405,2670,58
6406,2670,44
6407,2671,80
6408,2671,103
6409,2671,172
6410,2672,140
6411,2672,30
6412,2672,144
6413,2673,84
6414,2673,39
6415,2673,187
6416,2673,112
6417,2674,17
6418,2674,8
6419,2674,111
6420,2675,119
6421,2675,159
6422,2675,137
6423,2675,138
6424,2676,172
6425,2676,93
6426,2677,123
6427,2678,99
6428,2678,24
6429,2678,32
6430,2679,189
6431,2679,47
6432,2679,139
6433,2679,194
6434,2680,48
6435,2681,139
6436,2682,186
6437,2682,119
6438,2682,65
6439,2683,118
6440,2684,161
6441,2685,110
6442,2685,102
6443,2685,53
6444,2686,60
6445,2686,194
6446,2686,177
6447,2686,141
6448,2687,184
6449,2687,83
6450,2687,13
6451,2687,185
6452,2688,173
6453,2688,115
6454,2688,178
6455,2689,146
6456,2689,50
6457,2689,19
6458,2690,92
6459,2690,105
6460,2690,110
6461,2691,196
6462,2691,135
6463,2692,123
6464,2692,103
6465,2692,110
6466,2692,136
6467,2693,12
6468,2694,104
6469,2694,47
6470,2694,31
6471,2694,83
6472,2695,161
6473,2696,79
6474,2696,171
6475,2697,33
6476,2697,60
6477,2697,79
6478,2698,94
6479,2698,51
6480,2699,10
6481,2700,33
6482,2700,166
6483,2700,188
6484,2701,78
6485,2701,17
6486,2701,120
6487,2702,22
6488,2702,200
6489,2702,89
6490,2703,23
6491,2704,178
6492,2705,99
6493,2705,87
6494,2706,195
6495,2706,98
6496,2706,114
6497,2707,122
6498,2707,33
6499,2707,32
6500,2708,147
6501,2708,13
6502,2708,110
6503,2709,55
6504,2709,146
6505,2709,101
6506,2709,185
6507,2710,177
6508,2710,24
6509,2711,74
6510,2712,197
6511,2713,38
6512,2713,157
6513,2713,191
6514,2714,35
6515,2714,71
6516,2715,164
6517,2715,78
6518,2716,120
6519,2716,145
6520,2716,12
6521,2716,133
6522,2717,69
6523,2718,43
6524,2718,7
6525,2719,44
6526,2719,106
6527,2719,109
6528,2720,58
6529,2721,62
6530,2721,155
6531,2722,196
6532,2723,85
6533,2723,182
6534,2724,5
6535,2725,28
6536,2725,119
6537,2726,153
6538,2726,116
6539,2727,165
6540,2727,179
6541,2727,11
6542,2727,141
